nome_distrito;dengue_diagnosis;ano;mes;chave;precipitacao (mm);temperatura (°C);umidade ar (%);densidade_demografica;t-1;t-2;t-3;precipitacao (mm)-1;temperatura (°C)-1;umidade ar (%)-1;cod_distrito
SUL;1;2018;5;-707497016465571354820185;91.8;18.05;82.33;2802.29;2;1;1;88.8;23.14;81.22;-7074970164655713548
SUL;0;2018;6;-707497016465571354820186;145.2;13.28;86.15;2802.29;1;2;1;91.8;18.05;82.33;-7074970164655713548
SUL;0;2018;7;-707497016465571354820187;167.6;14.52;87.67;2802.29;0;1;2;145.2;13.28;86.15;-7074970164655713548
SUL;0;2018;8;-707497016465571354820188;147.2;14.08;82.36;2802.29;0;0;1;167.6;14.52;87.67;-7074970164655713548
SUL;1;2018;9;-707497016465571354820189;147.0;19.11;83.8;2802.29;0;0;0;147.2;14.08;82.36;-7074970164655713548
SUL;3;2018;10;-7074970164655713548201810;91.6;20.03;77.69;2802.29;1;0;0;147.0;19.11;83.8;-7074970164655713548
SUL;0;2018;11;-7074970164655713548201811;129.2;22.58;74.61;2802.29;3;1;0;91.6;20.03;77.69;-7074970164655713548
SUL;0;2018;12;-7074970164655713548201812;61.4;23.98;73.18;2802.29;0;3;1;129.2;22.58;74.61;-7074970164655713548
SUL;0;2019;1;-707497016465571354820191;117.6;26.66;77.85;2802.29;0;0;3;61.4;23.98;73.18;-7074970164655713548
SUL;2;2019;2;-707497016465571354820192;95.8;24.58;76.44;2802.29;0;0;0;117.6;26.66;77.85;-7074970164655713548
SUL;1;2019;3;-707497016465571354820193;80.2;22.99;78.65;2802.29;2;0;0;95.8;24.58;76.44;-7074970164655713548
SUL;4;2019;4;-707497016465571354820194;238.0;21.8;85.52;2802.29;1;2;0;80.2;22.99;78.65;-7074970164655713548
SUL;8;2019;5;-707497016465571354820195;250.6;19.06;90.15;2802.29;4;1;2;238.0;21.8;85.52;-7074970164655713548
SUL;5;2019;6;-707497016465571354820196;67.8;18.47;79.23;2802.29;8;4;1;250.6;19.06;90.15;-7074970164655713548
SUL;1;2019;7;-707497016465571354820197;134.2;13.65;80.61;2802.29;5;8;4;67.8;18.47;79.23;-7074970164655713548
SUL;0;2019;8;-707497016465571354820198;79.4;15.57;74.54;2802.29;1;5;8;134.2;13.65;80.61;-7074970164655713548
SUL;2;2019;9;-707497016465571354820199;90.8;16.91;76.06;2802.29;0;1;5;79.4;15.57;74.54;-7074970164655713548
SUL;1;2019;10;-7074970164655713548201910;277.0;20.59;78.76;2802.29;2;0;1;90.8;16.91;76.06;-7074970164655713548
SUL;4;2019;11;-7074970164655713548201911;91.2;22.24;73.57;2802.29;1;2;0;277.0;20.59;78.76;-7074970164655713548
SUL;1;2019;12;-7074970164655713548201912;19.2;24.81;61.11;2802.29;4;1;2;91.2;22.24;73.57;-7074970164655713548
SUL;0;2020;1;-707497016465571354820201;81.6;25.32;70.41;2802.29;1;4;1;19.2;24.81;61.11;-7074970164655713548
SUL;4;2020;2;-707497016465571354820202;83.0;24.81;68.1;2802.29;0;1;4;81.6;25.32;70.41;-7074970164655713548
SUL;3;2020;3;-707497016465571354820203;23.4;24.48;71.13;2802.29;4;0;1;83.0;24.81;68.1;-7074970164655713548
SUL;0;2020;4;-707497016465571354820204;30.8;20.44;70.94;2802.29;3;4;0;23.4;24.48;71.13;-7074970164655713548
SUL;0;2020;5;-707497016465571354820205;132.2;16.83;74.98;2802.29;0;3;4;30.8;20.44;70.94;-7074970164655713548
SUL;0;2020;6;-707497016465571354820206;235.2;16.45;79.76;2802.29;0;0;3;132.2;16.83;74.98;-7074970164655713548
SUL;0;2020;7;-707497016465571354820207;262.0;13.73;78.43;2802.29;0;0;0;235.2;16.45;79.76;-7074970164655713548
SUL;0;2020;8;-707497016465571354820208;78.4;16.1;75.38;2802.29;0;0;0;262.0;13.73;78.43;-7074970164655713548
SUL;1;2020;9;-707497016465571354820209;230.2;16.87;81.81;2802.29;0;0;0;78.4;16.1;75.38;-7074970164655713548
SUL;1;2020;10;-7074970164655713548202010;97.0;19.36;76.87;2802.29;1;0;0;230.2;16.87;81.81;-7074970164655713548
SUL;1;2020;11;-7074970164655713548202011;52.4;21.7;72.57;2802.29;1;1;0;97.0;19.36;76.87;-7074970164655713548
SUL;0;2020;12;-7074970164655713548202012;104.4;23.86;71.45;2802.29;1;1;1;52.4;21.7;72.57;-7074970164655713548
SUL;0;2021;1;-707497016465571354820211;129.0;24.93;70.98;2802.29;0;1;1;104.4;23.86;71.45;-7074970164655713548
SUL;0;2021;2;-707497016465571354820212;30.2;24.56;72.08;2802.29;0;0;1;129.0;24.93;70.98;-7074970164655713548
SUL;0;2021;3;-707497016465571354820213;79.2;23.69;77.53;2802.29;0;0;0;30.2;24.56;72.08;-7074970164655713548
SUL;0;2021;4;-707497016465571354820214;27.0;21.77;71.68;2802.29;0;0;0;79.2;23.69;77.53;-7074970164655713548
SUL;0;2021;5;-707497016465571354820215;164.8;15.51;76.38;2802.29;0;0;0;27.0;21.77;71.68;-7074970164655713548
SUL;1;2021;6;-707497016465571354820216;173.2;14.38;81.87;2802.29;0;0;0;164.8;15.51;76.38;-7074970164655713548
SUL;1;2021;7;-707497016465571354820217;46.6;13.59;77.22;2802.29;1;0;0;173.2;14.38;81.87;-7074970164655713548
SUL;0;2021;8;-707497016465571354820218;135.0;16.54;80.21;2802.29;1;1;0;46.6;13.59;77.22;-7074970164655713548
SUL;0;2021;9;-707497016465571354820219;202.2;18.21;79.4;2802.29;0;1;1;135.0;16.54;80.21;-7074970164655713548
SUL;0;2021;10;-7074970164655713548202110;60.4;19.68;71.96;2802.29;0;0;1;202.2;18.21;79.4;-7074970164655713548
SUL;1;2021;11;-7074970164655713548202111;85.0;21.9;69.75;2802.29;0;0;0;60.4;19.68;71.96;-7074970164655713548
SUL;1;2021;12;-7074970164655713548202112;88.4;23.12;72.17;2802.29;1;0;0;85.0;21.9;69.75;-7074970164655713548
SUL;1;2022;1;-707497016465571354820221;195.2;26.21;71.14;2802.29;1;1;0;88.4;23.12;72.17;-7074970164655713548
SUL;2;2022;2;-707497016465571354820222;29.0;25.2;71.01;2802.29;1;1;1;195.2;26.21;71.14;-7074970164655713548
SUL;85;2022;3;-707497016465571354820223;184.8;22.67;76.84;2802.29;2;1;1;29.0;25.2;71.01;-7074970164655713548
SUL;221;2022;4;-707497016465571354820224;116.2;19.8;79.07;2802.29;85;2;1;184.8;22.67;76.84;-7074970164655713548
SUL;56;2022;5;-707497016465571354820225;153.8;15.64;84.43;2802.29;221;85;2;116.2;19.8;79.07;-7074970164655713548
SUL;18;2022;6;-707497016465571354820226;99.0;13.1;83.77;2802.29;56;221;85;153.8;15.64;84.43;-7074970164655713548
SUL;10;2022;7;-707497016465571354820227;150.2;16.35;83.82;2802.29;18;56;221;99.0;13.1;83.77;-7074970164655713548
SUL;6;2022;8;-707497016465571354820228;103.6;15.15;78.73;2802.29;10;18;56;150.2;16.35;83.82;-7074970164655713548
SUL;4;2022;9;-707497016465571354820229;73.2;16.52;75.62;2802.29;6;10;18;103.6;15.15;78.73;-7074970164655713548
SUL;5;2022;10;-7074970164655713548202210;96.2;19.02;75.58;2802.29;4;6;10;73.2;16.52;75.62;-7074970164655713548
SUL;4;2022;11;-7074970164655713548202211;52.2;20.99;70.63;2802.29;5;4;6;96.2;19.02;75.58;-7074970164655713548
SUL;4;2022;12;-7074970164655713548202212;63.6;23.97;70.19;2802.29;4;5;4;52.2;20.99;70.63;-7074970164655713548
